timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734780119401,49,HTTP Request,404,Not Found,Thread Group 1-10,text,False,,2493,252,1,1,https://www.ardacanuysal.com/arda,25,0,0
1734780119426,24,HTTP Request-1,404,Not Found,Thread Group 1-10,text,False,,1531,126,1,1,https://www.ardacanuysal.com/arda,24,0,0
1734780119451,51,HTTP Request,404,Not Found,Thread Group 1-10,text,False,,2493,252,1,1,https://www.ardacanuysal.com/arda,26,0,0
1734780119477,25,HTTP Request-1,404,Not Found,Thread Group 1-10,text,False,,1531,126,1,1,https://www.ardacanuysal.com/arda,25,0,0
1734781996329,1540,HTTP Request,404,Not Found,Thread Group 1-1,text,False,,4425,371,5,5,https://theuselessweb.com/oe,354,0,216
1734781997376,493,HTTP Request-2,404,Not Found,Thread Group 1-1,text,False,,3818,121,5,5,https://theuselessweb.com/oe,492,0,307
1734781997886,217,HTTP Request,404,Not Found,Thread Group 1-1,text,False,,4402,371,5,5,https://theuselessweb.com/oe,70,0,0
1734781998029,74,HTTP Request-2,404,Not Found,Thread Group 1-1,text,False,,3795,121,5,5,https://theuselessweb.com/oe,74,0,0
1734781997024,1124,HTTP Request,404,Not Found,Thread Group 1-3,text,False,,4425,371,5,5,https://theuselessweb.com/oe,154,0,74
1734781997516,632,HTTP Request-2,404,Not Found,Thread Group 1-3,text,False,,3818,121,5,5,https://theuselessweb.com/oe,630,0,218
1734781996610,1600,HTTP Request,404,Not Found,Thread Group 1-2,text,False,,4402,371,5,5,https://theuselessweb.com/oe,187,0,80
1734781997375,835,HTTP Request-2,404,Not Found,Thread Group 1-2,text,False,,3795,121,5,5,https://theuselessweb.com/oe,835,0,390
1734781997438,773,HTTP Request,404,Not Found,Thread Group 1-4,text,False,,4425,371,5,5,https://theuselessweb.com/oe,158,0,74
1734781997866,345,HTTP Request-2,404,Not Found,Thread Group 1-4,text,False,,3818,121,5,5,https://theuselessweb.com/oe,345,0,157
1734781998104,215,HTTP Request,404,Not Found,Thread Group 1-1,text,False,,4402,371,6,6,https://theuselessweb.com/oe,67,0,0
1734781998238,81,HTTP Request-2,404,Not Found,Thread Group 1-1,text,False,,3795,121,6,6,https://theuselessweb.com/oe,81,0,0
1734781998150,244,HTTP Request,404,Not Found,Thread Group 1-3,text,False,,4402,371,6,6,https://theuselessweb.com/oe,88,0,0
1734781998319,75,HTTP Request-2,404,Not Found,Thread Group 1-3,text,False,,3795,121,6,6,https://theuselessweb.com/oe,75,0,0
1734781998211,225,HTTP Request,404,Not Found,Thread Group 1-2,text,False,,4402,371,6,6,https://theuselessweb.com/oe,71,0,0
1734781998211,225,HTTP Request,404,Not Found,Thread Group 1-4,text,False,,4402,371,6,6,https://theuselessweb.com/oe,71,0,0
1734781998359,77,HTTP Request-2,404,Not Found,Thread Group 1-2,text,False,,3795,121,6,6,https://theuselessweb.com/oe,77,0,0
1734781998359,77,HTTP Request-2,404,Not Found,Thread Group 1-4,text,False,,3795,121,6,6,https://theuselessweb.com/oe,77,0,0
1734781997855,658,HTTP Request,404,Not Found,Thread Group 1-5,text,False,,4402,371,6,6,https://theuselessweb.com/oe,148,0,77
1734781998261,252,HTTP Request-2,404,Not Found,Thread Group 1-5,text,False,,3795,121,6,6,https://theuselessweb.com/oe,251,0,167
1734781998319,249,HTTP Request,404,Not Found,Thread Group 1-1,text,False,,4402,371,6,6,https://theuselessweb.com/oe,75,0,0
