timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729936896943,7361,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,272260,141,69,69,https://www.trendyol.com/butik/liste/11/kozmetik,3978,0,2768
1729936896946,7455,HTTP Request,200,OK,Thread Group 1-23,text,true,,273494,282,68,68,https://www.trendyol.com/butik/liste/11/kozmetik,189,0,99
1729936896946,189,HTTP Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,1211,141,68,68,http://www.trendyol.com/butik/liste/11/kozmetik,189,0,99
1729936897136,7265,HTTP Request-1,200,OK,Thread Group 1-23,text,true,,272283,141,68,68,https://www.trendyol.com/butik/liste/11/kozmetik,2944,0,1619
1729936897244,7225,HTTP Request,200,OK,Thread Group 1-52,text,true,,273493,282,67,67,https://www.trendyol.com/butik/liste/11/kozmetik,230,0,87
1729936897244,230,HTTP Request-0,301,Moved Permanently,Thread Group 1-52,text,true,,1211,141,67,67,http://www.trendyol.com/butik/liste/11/kozmetik,230,0,87
1729936897474,6995,HTTP Request-1,200,OK,Thread Group 1-52,text,true,,272282,141,67,67,https://www.trendyol.com/butik/liste/11/kozmetik,1523,0,460
1729936897585,6990,HTTP Request,200,OK,Thread Group 1-82,text,true,,273462,282,66,66,https://www.trendyol.com/butik/liste/11/kozmetik,303,0,128
1729936897585,303,HTTP Request-0,301,Moved Permanently,Thread Group 1-82,text,true,,1209,141,66,66,http://www.trendyol.com/butik/liste/11/kozmetik,303,0,128
1729936897888,6687,HTTP Request-1,200,OK,Thread Group 1-82,text,true,,272253,141,66,66,https://www.trendyol.com/butik/liste/11/kozmetik,2623,0,204
1729936897611,7016,HTTP Request,200,OK,Thread Group 1-88,text,true,,273464,282,65,65,https://www.trendyol.com/butik/liste/11/kozmetik,189,0,109
1729936897611,189,HTTP Request-0,301,Moved Permanently,Thread Group 1-88,text,true,,1211,141,65,65,http://www.trendyol.com/butik/liste/11/kozmetik,189,0,109
1729936897801,6826,HTTP Request-1,200,OK,Thread Group 1-88,text,true,,272253,141,65,65,https://www.trendyol.com/butik/liste/11/kozmetik,2719,0,243
1729936897038,7704,HTTP Request,200,OK,Thread Group 1-32,text,true,,273497,282,64,64,https://www.trendyol.com/butik/liste/11/kozmetik,137,0,50
1729936897038,137,HTTP Request-0,301,Moved Permanently,Thread Group 1-32,text,true,,1211,141,64,64,http://www.trendyol.com/butik/liste/11/kozmetik,137,0,50
