timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729937009835,5362,HTTP Request-1,200,OK,Thread Group 1-19,text,true,,272259,141,295,295,https://www.trendyol.com/butik/liste/11/kozmetik,911,0,293
1729937009708,6081,HTTP Request,200,OK,Thread Group 1-43,text,true,,273460,282,294,294,https://www.trendyol.com/butik/liste/11/kozmetik,175,0,75
1729937009708,175,HTTP Request-0,301,Moved Permanently,Thread Group 1-43,text,true,,1209,141,294,294,http://www.trendyol.com/butik/liste/11/kozmetik,175,0,75
1729937009884,5905,HTTP Request-1,200,OK,Thread Group 1-43,text,true,,272251,141,294,294,https://www.trendyol.com/butik/liste/11/kozmetik,1453,0,332
1729937009676,6160,HTTP Request,200,OK,Thread Group 1-31,text,true,,273494,282,293,293,https://www.trendyol.com/butik/liste/11/kozmetik,167,0,53
1729937009676,167,HTTP Request-0,301,Moved Permanently,Thread Group 1-31,text,true,,1211,141,293,293,http://www.trendyol.com/butik/liste/11/kozmetik,167,0,53
1729937009845,5991,HTTP Request-1,200,OK,Thread Group 1-31,text,true,,272283,141,293,293,https://www.trendyol.com/butik/liste/11/kozmetik,1320,0,325
1729937009694,7690,HTTP Request,200,OK,Thread Group 1-38,text,true,,273479,282,292,292,https://www.trendyol.com/butik/liste/11/kozmetik,169,0,70
1729937009694,169,HTTP Request-0,301,Moved Permanently,Thread Group 1-38,text,true,,1209,141,292,292,http://www.trendyol.com/butik/liste/11/kozmetik,169,0,70
1729937009864,7520,HTTP Request-1,200,OK,Thread Group 1-38,text,true,,272270,141,292,292,https://www.trendyol.com/butik/liste/11/kozmetik,1517,0,365
1729937009716,7757,HTTP Request,200,OK,Thread Group 1-45,text,true,,273479,282,291,291,https://www.trendyol.com/butik/liste/11/kozmetik,262,0,100
1729937009716,262,HTTP Request-0,301,Moved Permanently,Thread Group 1-45,text,true,,1211,141,291,291,http://www.trendyol.com/butik/liste/11/kozmetik,262,0,100
1729937009979,7494,HTTP Request-1,200,OK,Thread Group 1-45,text,true,,272268,141,291,291,https://www.trendyol.com/butik/liste/11/kozmetik,1523,0,294
1729937009712,8714,HTTP Request,200,OK,Thread Group 1-44,text,true,,273471,282,290,290,https://www.trendyol.com/butik/liste/11/kozmetik,171,0,71
1729937009712,171,HTTP Request-0,301,Moved Permanently,Thread Group 1-44,text,true,,1211,141,290,290,http://www.trendyol.com/butik/liste/11/kozmetik,171,0,71
1729937009884,8542,HTTP Request-1,200,OK,Thread Group 1-44,text,true,,272260,141,290,290,https://www.trendyol.com/butik/liste/11/kozmetik,1547,0,331
1729937009856,8915,HTTP Request,200,OK,Thread Group 1-92,text,true,,273455,282,289,289,https://www.trendyol.com/butik/liste/11/kozmetik,323,0,154
1729937009856,323,HTTP Request-0,301,Moved Permanently,Thread Group 1-92,text,true,,1211,141,289,289,http://www.trendyol.com/butik/liste/11/kozmetik,323,0,154
1729937010180,8591,HTTP Request-1,200,OK,Thread Group 1-92,text,true,,272244,141,289,289,https://www.trendyol.com/butik/liste/11/kozmetik,2512,0,1458
1729937009633,9569,HTTP Request,200,OK,Thread Group 1-18,text,true,,273485,282,288,288,https://www.trendyol.com/butik/liste/11/kozmetik,186,0,80
1729937009633,186,HTTP Request-0,301,Moved Permanently,Thread Group 1-18,text,true,,1209,141,288,288,http://www.trendyol.com/butik/liste/11/kozmetik,186,0,80
1729937009820,9382,HTTP Request-1,200,OK,Thread Group 1-18,text,true,,272276,141,288,288,https://www.trendyol.com/butik/liste/11/kozmetik,747,0,227
1729937009672,9537,HTTP Request,200,OK,Thread Group 1-30,text,true,,273506,282,287,287,https://www.trendyol.com/butik/liste/11/kozmetik,171,0,57
1729937009672,171,HTTP Request-0,301,Moved Permanently,Thread Group 1-30,text,true,,1209,141,287,287,http://www.trendyol.com/butik/liste/11/kozmetik,171,0,57
1729937009848,9361,HTTP Request-1,200,OK,Thread Group 1-30,text,true,,272297,141,287,287,https://www.trendyol.com/butik/liste/11/kozmetik,1445,0,330
1729937009628,10738,HTTP Request,200,OK,Thread Group 1-16,text,true,,273471,282,286,286,https://www.trendyol.com/butik/liste/11/kozmetik,205,0,86
1729937009628,205,HTTP Request-0,301,Moved Permanently,Thread Group 1-16,text,true,,1211,141,286,286,http://www.trendyol.com/butik/liste/11/kozmetik,205,0,86
1729937009834,10532,HTTP Request-1,200,OK,Thread Group 1-16,text,true,,272260,141,286,286,https://www.trendyol.com/butik/liste/11/kozmetik,884,0,292
1729937009705,11148,HTTP Request,200,OK,Thread Group 1-42,text,true,,273479,282,285,285,https://www.trendyol.com/butik/liste/11/kozmetik,178,0,78
1729937009705,178,HTTP Request-0,301,Moved Permanently,Thread Group 1-42,text,true,,1211,141,285,285,http://www.trendyol.com/butik/liste/11/kozmetik,178,0,78
1729937009884,10969,HTTP Request-1,200,OK,Thread Group 1-42,text,true,,272268,141,285,285,https://www.trendyol.com/butik/liste/11/kozmetik,1601,0,343
1729937009626,11682,HTTP Request,200,OK,Thread Group 1-15,text,true,,273502,282,284,284,https://www.trendyol.com/butik/liste/11/kozmetik,192,0,88
1729937009626,192,HTTP Request-0,301,Moved Permanently,Thread Group 1-15,text,true,,1209,141,284,284,http://www.trendyol.com/butik/liste/11/kozmetik,192,0,88
1729937009819,11489,HTTP Request-1,200,OK,Thread Group 1-15,text,true,,272293,141,284,284,https://www.trendyol.com/butik/liste/11/kozmetik,2009,0,277
1729937009590,11842,HTTP Request,200,OK,Thread Group 1-3,text,true,,273489,282,283,283,https://www.trendyol.com/butik/liste/11/kozmetik,165,0,76
1729937009590,165,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,1211,141,283,283,http://www.trendyol.com/butik/liste/11/kozmetik,165,0,76
1729937009755,11677,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,272278,141,283,283,https://www.trendyol.com/butik/liste/11/kozmetik,639,0,264
1729937009665,12390,HTTP Request,200,OK,Thread Group 1-28,text,true,,273487,282,282,282,https://www.trendyol.com/butik/liste/11/kozmetik,180,0,64
1729937009665,180,HTTP Request-0,301,Moved Permanently,Thread Group 1-28,text,true,,1211,141,282,282,http://www.trendyol.com/butik/liste/11/kozmetik,180,0,64
1729937009846,12209,HTTP Request-1,200,OK,Thread Group 1-28,text,true,,272276,141,282,282,https://www.trendyol.com/butik/liste/11/kozmetik,1222,0,317
1729937009742,12487,HTTP Request,200,OK,Thread Group 1-54,text,true,,273472,282,281,281,https://www.trendyol.com/butik/liste/11/kozmetik,267,0,77
1729937009742,267,HTTP Request-0,301,Moved Permanently,Thread Group 1-54,text,true,,1211,141,281,281,http://www.trendyol.com/butik/liste/11/kozmetik,267,0,77
1729937010010,12219,HTTP Request-1,200,OK,Thread Group 1-54,text,true,,272261,141,281,281,https://www.trendyol.com/butik/liste/11/kozmetik,1577,0,358
1729937009700,12674,HTTP Request,200,OK,Thread Group 1-40,text,true,,273494,282,280,280,https://www.trendyol.com/butik/liste/11/kozmetik,185,0,83
1729937009700,185,HTTP Request-0,301,Moved Permanently,Thread Group 1-40,text,true,,1209,141,280,280,http://www.trendyol.com/butik/liste/11/kozmetik,185,0,83
1729937009886,12488,HTTP Request-1,200,OK,Thread Group 1-40,text,true,,272285,141,280,280,https://www.trendyol.com/butik/liste/11/kozmetik,1443,0,320
1729937009730,12692,HTTP Request,200,OK,Thread Group 1-50,text,true,,273495,282,279,279,https://www.trendyol.com/butik/liste/11/kozmetik,244,0,87
1729937009730,244,HTTP Request-0,301,Moved Permanently,Thread Group 1-50,text,true,,1211,141,279,279,http://www.trendyol.com/butik/liste/11/kozmetik,244,0,87
1729937009975,12447,HTTP Request-1,200,OK,Thread Group 1-50,text,true,,272284,141,279,279,https://www.trendyol.com/butik/liste/11/kozmetik,1424,0,250
1729937010233,12193,HTTP Request,200,OK,Thread Group 1-201,text,true,,273489,282,278,278,https://www.trendyol.com/butik/liste/11/kozmetik,1563,0,574
1729937010233,1563,HTTP Request-0,301,Moved Permanently,Thread Group 1-201,text,true,,1211,141,278,278,http://www.trendyol.com/butik/liste/11/kozmetik,1563,0,574
1729937011796,10630,HTTP Request-1,200,OK,Thread Group 1-201,text,true,,272278,141,278,278,https://www.trendyol.com/butik/liste/11/kozmetik,5152,0,2045
1729937010007,12548,HTTP Request,200,OK,Thread Group 1-142,text,true,,273467,282,277,277,https://www.trendyol.com/butik/liste/11/kozmetik,370,0,129
1729937010007,370,HTTP Request-0,301,Moved Permanently,Thread Group 1-142,text,true,,1211,141,277,277,http://www.trendyol.com/butik/liste/11/kozmetik,370,0,129
1729937010378,12177,HTTP Request-1,200,OK,Thread Group 1-142,text,true,,272256,141,277,277,https://www.trendyol.com/butik/liste/11/kozmetik,3029,0,2036
1729937009669,13000,HTTP Request,200,OK,Thread Group 1-29,text,true,,273502,282,276,276,https://www.trendyol.com/butik/liste/11/kozmetik,180,0,54
1729937009669,180,HTTP Request-0,301,Moved Permanently,Thread Group 1-29,text,true,,1211,141,276,276,http://www.trendyol.com/butik/liste/11/kozmetik,180,0,54
1729937009852,12817,HTTP Request-1,200,OK,Thread Group 1-29,text,true,,272291,141,276,276,https://www.trendyol.com/butik/liste/11/kozmetik,1255,0,319
1729937010025,12830,HTTP Request,200,OK,Thread Group 1-147,text,true,,273495,282,275,275,https://www.trendyol.com/butik/liste/11/kozmetik,485,0,150
1729937010025,485,HTTP Request-0,301,Moved Permanently,Thread Group 1-147,text,true,,1211,141,275,275,http://www.trendyol.com/butik/liste/11/kozmetik,485,0,150
1729937010510,12345,HTTP Request-1,200,OK,Thread Group 1-147,text,true,,272284,141,275,275,https://www.trendyol.com/butik/liste/11/kozmetik,3223,0,2117
1729937009677,13353,HTTP Request,200,OK,Thread Group 1-32,text,true,,273502,282,274,274,https://www.trendyol.com/butik/liste/11/kozmetik,165,0,52
1729937009677,165,HTTP Request-0,301,Moved Permanently,Thread Group 1-32,text,true,,1211,141,274,274,http://www.trendyol.com/butik/liste/11/kozmetik,165,0,52
1729937009843,13187,HTTP Request-1,200,OK,Thread Group 1-32,text,true,,272291,141,274,274,https://www.trendyol.com/butik/liste/11/kozmetik,1051,0,304
1729937009680,13484,HTTP Request,200,OK,Thread Group 1-33,text,true,,273485,282,273,273,https://www.trendyol.com/butik/liste/11/kozmetik,169,0,49
1729937009680,169,HTTP Request-0,301,Moved Permanently,Thread Group 1-33,text,true,,1211,141,273,273,http://www.trendyol.com/butik/liste/11/kozmetik,169,0,49
1729937009850,13314,HTTP Request-1,200,OK,Thread Group 1-33,text,true,,272274,141,273,273,https://www.trendyol.com/butik/liste/11/kozmetik,1209,0,321
1729937009724,13664,HTTP Request,200,OK,Thread Group 1-48,text,true,,273497,282,272,272,https://www.trendyol.com/butik/liste/11/kozmetik,252,0,92
1729937009724,252,HTTP Request-0,301,Moved Permanently,Thread Group 1-48,text,true,,1211,141,272,272,http://www.trendyol.com/butik/liste/11/kozmetik,252,0,92
1729937009977,13411,HTTP Request-1,200,OK,Thread Group 1-48,text,true,,272286,141,272,272,https://www.trendyol.com/butik/liste/11/kozmetik,1255,0,244
1729937009605,13925,HTTP Request,200,OK,Thread Group 1-8,text,true,,273494,282,271,271,https://www.trendyol.com/butik/liste/11/kozmetik,183,0,83
1729937009605,183,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,1211,141,271,271,http://www.trendyol.com/butik/liste/11/kozmetik,183,0,83
1729937009788,13742,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,272283,141,271,271,https://www.trendyol.com/butik/liste/11/kozmetik,1022,0,249
1729937009759,13855,HTTP Request,200,OK,Thread Group 1-60,text,true,,273491,282,270,270,https://www.trendyol.com/butik/liste/11/kozmetik,262,0,85
1729937009759,262,HTTP Request-0,301,Moved Permanently,Thread Group 1-60,text,true,,1211,141,270,270,http://www.trendyol.com/butik/liste/11/kozmetik,262,0,85
1729937010024,13590,HTTP Request-1,200,OK,Thread Group 1-60,text,true,,272280,141,270,270,https://www.trendyol.com/butik/liste/11/kozmetik,1595,0,373
1729937009619,14003,HTTP Request,200,OK,Thread Group 1-13,text,true,,273497,282,269,269,https://www.trendyol.com/butik/liste/11/kozmetik,214,0,94
1729937009619,214,HTTP Request-0,301,Moved Permanently,Thread Group 1-13,text,true,,1211,141,269,269,http://www.trendyol.com/butik/liste/11/kozmetik,214,0,94
1729937009833,13789,HTTP Request-1,200,OK,Thread Group 1-13,text,true,,272286,141,269,269,https://www.trendyol.com/butik/liste/11/kozmetik,682,0,280
1729937009992,13634,HTTP Request,200,OK,Thread Group 1-134,text,true,,273489,282,268,268,https://www.trendyol.com/butik/liste/11/kozmetik,384,0,143
1729937009992,384,HTTP Request-0,301,Moved Permanently,Thread Group 1-134,text,true,,1211,141,268,268,http://www.trendyol.com/butik/liste/11/kozmetik,384,0,143
1729937010376,13250,HTTP Request-1,200,OK,Thread Group 1-134,text,true,,272278,141,268,268,https://www.trendyol.com/butik/liste/11/kozmetik,3038,0,2018
1729937010105,13523,HTTP Request,200,OK,Thread Group 1-171,text,true,,273471,282,267,267,https://www.trendyol.com/butik/liste/11/kozmetik,642,0,113
1729937010105,642,HTTP Request-0,301,Moved Permanently,Thread Group 1-171,text,true,,1211,141,267,267,http://www.trendyol.com/butik/liste/11/kozmetik,642,0,113
1729937010747,12881,HTTP Request-1,200,OK,Thread Group 1-171,text,true,,272260,141,267,267,https://www.trendyol.com/butik/liste/11/kozmetik,3143,0,1993
1729937010046,13685,HTTP Request,200,OK,Thread Group 1-153,text,true,,273463,282,266,266,https://www.trendyol.com/butik/liste/11/kozmetik,858,0,178
1729937010046,858,HTTP Request-0,301,Moved Permanently,Thread Group 1-153,text,true,,1211,141,266,266,http://www.trendyol.com/butik/liste/11/kozmetik,858,0,178
1729937010904,12827,HTTP Request-1,200,OK,Thread Group 1-153,text,true,,272252,141,266,266,https://www.trendyol.com/butik/liste/11/kozmetik,4817,0,3157
1729937010017,13760,HTTP Request,200,OK,Thread Group 1-144,text,true,,273492,282,265,265,https://www.trendyol.com/butik/liste/11/kozmetik,468,0,131
1729937010017,468,HTTP Request-0,301,Moved Permanently,Thread Group 1-144,text,true,,1209,141,265,265,http://www.trendyol.com/butik/liste/11/kozmetik,468,0,131
1729937010485,13292,HTTP Request-1,200,OK,Thread Group 1-144,text,true,,272283,141,265,265,https://www.trendyol.com/butik/liste/11/kozmetik,3310,0,2130
1729937009739,14109,HTTP Request,200,OK,Thread Group 1-53,text,true,,273478,282,264,264,https://www.trendyol.com/butik/liste/11/kozmetik,240,0,79
1729937009739,240,HTTP Request-0,301,Moved Permanently,Thread Group 1-53,text,true,,1211,141,264,264,http://www.trendyol.com/butik/liste/11/kozmetik,240,0,79
1729937009979,13869,HTTP Request-1,200,OK,Thread Group 1-53,text,true,,272267,141,264,264,https://www.trendyol.com/butik/liste/11/kozmetik,1549,0,300
1729937010289,13641,HTTP Request,200,OK,Thread Group 1-237,text,true,,273493,282,263,263,https://www.trendyol.com/butik/liste/11/kozmetik,4942,0,844
1729937010289,4942,HTTP Request-0,301,Moved Permanently,Thread Group 1-237,text,true,,1211,141,263,263,http://www.trendyol.com/butik/liste/11/kozmetik,4942,0,844
1729937015233,8697,HTTP Request-1,200,OK,Thread Group 1-237,text,true,,272282,141,263,263,https://www.trendyol.com/butik/liste/11/kozmetik,3957,0,2656
1729937010285,13662,HTTP Request,200,OK,Thread Group 1-235,text,true,,273489,282,262,262,https://www.trendyol.com/butik/liste/11/kozmetik,4936,0,848
1729937010285,4936,HTTP Request-0,301,Moved Permanently,Thread Group 1-235,text,true,,1211,141,262,262,http://www.trendyol.com/butik/liste/11/kozmetik,4936,0,848
1729937015223,8724,HTTP Request-1,200,OK,Thread Group 1-235,text,true,,272278,141,262,262,https://www.trendyol.com/butik/liste/11/kozmetik,3978,0,2671
1729937009842,14652,HTTP Request,200,OK,Thread Group 1-86,text,true,,273496,282,261,261,https://www.trendyol.com/butik/liste/11/kozmetik,359,0,169
1729937009842,359,HTTP Request-0,301,Moved Permanently,Thread Group 1-86,text,true,,1211,141,261,261,http://www.trendyol.com/butik/liste/11/kozmetik,359,0,169
1729937010202,14292,HTTP Request-1,200,OK,Thread Group 1-86,text,true,,272285,141,261,261,https://www.trendyol.com/butik/liste/11/kozmetik,2652,0,1443
1729937010157,14349,HTTP Request,200,OK,Thread Group 1-191,text,true,,273464,282,260,260,https://www.trendyol.com/butik/liste/11/kozmetik,1327,0,232
1729937010157,1327,HTTP Request-0,301,Moved Permanently,Thread Group 1-191,text,true,,1211,141,260,260,http://www.trendyol.com/butik/liste/11/kozmetik,1327,0,232
1729937011485,13021,HTTP Request-1,200,OK,Thread Group 1-191,text,true,,272253,141,260,260,https://www.trendyol.com/butik/liste/11/kozmetik,3106,0,1854
1729937009782,14799,HTTP Request,200,OK,Thread Group 1-68,text,true,,273489,282,259,259,https://www.trendyol.com/butik/liste/11/kozmetik,312,0,82
1729937009782,312,HTTP Request-0,301,Moved Permanently,Thread Group 1-68,text,true,,1211,141,259,259,http://www.trendyol.com/butik/liste/11/kozmetik,312,0,82
1729937010098,14483,HTTP Request-1,200,OK,Thread Group 1-68,text,true,,272278,141,259,259,https://www.trendyol.com/butik/liste/11/kozmetik,2827,0,718
1729937009593,15016,HTTP Request,200,OK,Thread Group 1-4,text,true,,273485,282,258,258,https://www.trendyol.com/butik/liste/11/kozmetik,162,0,73
1729937009593,162,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,1211,141,258,258,http://www.trendyol.com/butik/liste/11/kozmetik,162,0,73
1729937009755,14854,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,272274,141,258,258,https://www.trendyol.com/butik/liste/11/kozmetik,580,0,262
1729937010261,14473,HTTP Request,200,OK,Thread Group 1-225,text,true,,273477,282,257,257,https://www.trendyol.com/butik/liste/11/kozmetik,1558,0,599
1729937010261,1558,HTTP Request-0,301,Moved Permanently,Thread Group 1-225,text,true,,1209,141,257,257,http://www.trendyol.com/butik/liste/11/kozmetik,1558,0,599
1729937011819,12915,HTTP Request-1,200,OK,Thread Group 1-225,text,true,,272268,141,257,257,https://www.trendyol.com/butik/liste/11/kozmetik,3630,0,2066
1729937009852,14948,HTTP Request,200,OK,Thread Group 1-91,text,true,,273489,282,256,256,https://www.trendyol.com/butik/liste/11/kozmetik,328,0,158
1729937009852,328,HTTP Request-0,301,Moved Permanently,Thread Group 1-91,text,true,,1211,141,256,256,http://www.trendyol.com/butik/liste/11/kozmetik,328,0,158
1729937010180,14620,HTTP Request-1,200,OK,Thread Group 1-91,text,true,,272278,141,256,256,https://www.trendyol.com/butik/liste/11/kozmetik,2560,0,1458
1729937009818,15082,HTTP Request,200,OK,Thread Group 1-79,text,true,,273492,282,255,255,https://www.trendyol.com/butik/liste/11/kozmetik,277,0,67
1729937009818,277,HTTP Request-0,301,Moved Permanently,Thread Group 1-79,text,true,,1209,141,255,255,http://www.trendyol.com/butik/liste/11/kozmetik,277,0,67
1729937010096,14804,HTTP Request-1,200,OK,Thread Group 1-79,text,true,,272283,141,255,255,https://www.trendyol.com/butik/liste/11/kozmetik,3183,0,2197
1729937010252,14738,HTTP Request,200,OK,Thread Group 1-224,text,true,,273496,282,254,254,https://www.trendyol.com/butik/liste/11/kozmetik,1544,0,558
1729937010252,1544,HTTP Request-0,301,Moved Permanently,Thread Group 1-224,text,true,,1211,141,254,254,http://www.trendyol.com/butik/liste/11/kozmetik,1544,0,558
1729937011796,13194,HTTP Request-1,200,OK,Thread Group 1-224,text,true,,272285,141,254,254,https://www.trendyol.com/butik/liste/11/kozmetik,3544,0,2045
1729937009649,15346,HTTP Request,200,OK,Thread Group 1-23,text,true,,273463,282,253,253,https://www.trendyol.com/butik/liste/11/kozmetik,184,0,65
1729937009649,184,HTTP Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,1211,141,253,253,http://www.trendyol.com/butik/liste/11/kozmetik,184,0,65
1729937009834,15161,HTTP Request-1,200,OK,Thread Group 1-23,text,true,,272252,141,253,253,https://www.trendyol.com/butik/liste/11/kozmetik,818,0,250
1729937010166,14858,HTTP Request,200,OK,Thread Group 1-195,text,true,,273498,282,252,252,https://www.trendyol.com/butik/liste/11/kozmetik,3097,0,337
1729937010166,3097,HTTP Request-0,301,Moved Permanently,Thread Group 1-195,text,true,,1209,141,252,252,http://www.trendyol.com/butik/liste/11/kozmetik,3097,0,337
1729937013265,11759,HTTP Request-1,200,OK,Thread Group 1-195,text,true,,272289,141,252,252,https://www.trendyol.com/butik/liste/11/kozmetik,5396,0,4294
1729937010406,14740,HTTP Request,200,OK,Thread Group 1-276,text,true,,273482,282,251,251,https://www.trendyol.com/butik/liste/11/kozmetik,2219,0,1171
1729937010406,2219,HTTP Request-0,301,Moved Permanently,Thread Group 1-276,text,true,,1209,141,251,251,http://www.trendyol.com/butik/liste/11/kozmetik,2219,0,1171
1729937012626,12520,HTTP Request-1,200,OK,Thread Group 1-276,text,true,,272273,141,251,251,https://www.trendyol.com/butik/liste/11/kozmetik,9061,0,8012
1729937009848,15317,HTTP Request,200,OK,Thread Group 1-88,text,true,,273492,282,250,250,https://www.trendyol.com/butik/liste/11/kozmetik,327,0,128
1729937009848,327,HTTP Request-0,301,Moved Permanently,Thread Group 1-88,text,true,,1209,141,250,250,http://www.trendyol.com/butik/liste/11/kozmetik,327,0,128
1729937010175,14990,HTTP Request-1,200,OK,Thread Group 1-88,text,true,,272283,141,250,250,https://www.trendyol.com/butik/liste/11/kozmetik,2554,0,1439
1729937010471,14753,HTTP Request,200,OK,Thread Group 1-297,text,true,,273504,282,249,249,https://www.trendyol.com/butik/liste/11/kozmetik,2693,0,1106
1729937010471,2693,HTTP Request-0,301,Moved Permanently,Thread Group 1-297,text,true,,1211,141,249,249,http://www.trendyol.com/butik/liste/11/kozmetik,2693,0,1106
1729937013165,12059,HTTP Request-1,200,OK,Thread Group 1-297,text,true,,272293,141,249,249,https://www.trendyol.com/butik/liste/11/kozmetik,5521,0,4385
1729937009999,15375,HTTP Request,200,OK,Thread Group 1-140,text,true,,273504,282,248,248,https://www.trendyol.com/butik/liste/11/kozmetik,486,0,140
1729937009999,486,HTTP Request-0,301,Moved Permanently,Thread Group 1-140,text,true,,1211,141,248,248,http://www.trendyol.com/butik/liste/11/kozmetik,486,0,140
1729937010485,14889,HTTP Request-1,200,OK,Thread Group 1-140,text,true,,272293,141,248,248,https://www.trendyol.com/butik/liste/11/kozmetik,3215,0,2108
1729937009771,15618,HTTP Request,200,OK,Thread Group 1-64,text,true,,273494,282,247,247,https://www.trendyol.com/butik/liste/11/kozmetik,249,0,75
1729937009771,249,HTTP Request-0,301,Moved Permanently,Thread Group 1-64,text,true,,1209,141,247,247,http://www.trendyol.com/butik/liste/11/kozmetik,249,0,75
1729937010022,15367,HTTP Request-1,200,OK,Thread Group 1-64,text,true,,272285,141,247,247,https://www.trendyol.com/butik/liste/11/kozmetik,1633,0,376
1729937009609,15789,HTTP Request,200,OK,Thread Group 1-9,text,true,,273489,282,246,246,https://www.trendyol.com/butik/liste/11/kozmetik,210,0,79
1729937009609,210,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,1211,141,246,246,http://www.trendyol.com/butik/liste/11/kozmetik,210,0,79
1729937009820,15578,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,272278,141,246,246,https://www.trendyol.com/butik/liste/11/kozmetik,1912,0,223
1729937010123,15296,HTTP Request,200,OK,Thread Group 1-181,text,true,,273486,282,245,245,https://www.trendyol.com/butik/liste/11/kozmetik,980,0,150
1729937010123,980,HTTP Request-0,301,Moved Permanently,Thread Group 1-181,text,true,,1211,141,245,245,http://www.trendyol.com/butik/liste/11/kozmetik,980,0,150
1729937011103,14316,HTTP Request-1,200,OK,Thread Group 1-181,text,true,,272275,141,245,245,https://www.trendyol.com/butik/liste/11/kozmetik,7161,0,6026
1729937009688,15743,HTTP Request,200,OK,Thread Group 1-35,text,true,,273487,282,244,244,https://www.trendyol.com/butik/liste/11/kozmetik,158,0,68
1729937009688,159,HTTP Request-0,301,Moved Permanently,Thread Group 1-35,text,true,,1209,141,244,244,http://www.trendyol.com/butik/liste/11/kozmetik,158,0,68
1729937009848,15583,HTTP Request-1,200,OK,Thread Group 1-35,text,true,,272278,141,244,244,https://www.trendyol.com/butik/liste/11/kozmetik,4192,0,315
1729937010018,15426,HTTP Request,200,OK,Thread Group 1-145,text,true,,273469,282,243,243,https://www.trendyol.com/butik/liste/11/kozmetik,489,0,138
1729937010018,489,HTTP Request-0,301,Moved Permanently,Thread Group 1-145,text,true,,1209,141,243,243,http://www.trendyol.com/butik/liste/11/kozmetik,489,0,138
1729937010507,14937,HTTP Request-1,200,OK,Thread Group 1-145,text,true,,272260,141,243,243,https://www.trendyol.com/butik/liste/11/kozmetik,8149,0,7067
